Ano-calendário;Ente Federativo;Centil;Quantidade de Contribuintes;Rendimentos Tributaveis - Limite Superior da RTB do Centil [R$ milhões];Rendimentos Tributaveis - Soma da RTB do Centil [R$ milhões];Rendimentos Tributaveis - RTB Acumulada do Centil [R$ milhões];Rendimentos Tributaveis - Média da RTB do Centil [R$];Rendimentos Sujeitos à Tribut. Exclusiva [R$ milhões];Rendimentos Isentos - Lucros e dividendos [R$ milhões];Rendimentos Isentos - Rendim. Sócio/Titular ME/EPP Opt SIMPLES [R$ milhões];Rendimentos Isentos - Outros Rendimentos Isentos [R$ milhões];Despesas Dedutíveis - Previdência [R$ milhões];Despesas Dedutíveis - Dependentes [R$ milhões];Despesas Dedutíveis - Instrução [R$ milhões];Despesas Dedutíveis - Médicas [R$ milhões];Despesas Dedutíveis - Pensão Alimentícia [R$ milhões];Despesas Dedutíveis - Livro-Caixa [R$ milhões];Imposto Devido [R$ milhões];Bens e Direitos - Imóveis [R$ milhões];Bens e Direitos - Móveis [R$ milhões];Bens e Direitos - Financeiros [R$ milhões];Bens e Direitos - Outros Bens e Direitos [R$ milhões];Dívidas e Ônus [R$ milhões]
2010;RN;70;2.289;38.943,20;87,87;2.981,92;38.385,76;6,16;4,16;0,67;11,2;4,26;4,45;2,48;3,46;0,87;0,37;2,08;59,85;21,33;30,65;1,11;16,64
2010;RN;71;2.289;40.068,76;90,42;3.072,34;39.501,57;7,73;11,16;1,34;9,41;4,51;4,42;2,54;3,65;1,09;0,26;2,32;68,7;22,78;50,38;1,28;12,38
2010;RN;72;2.290;41.141,34;92,96;3.165,30;40.593,50;7,51;11,22;1,57;9,85;4,68;4,31;2,48;3,71;1,28;0,19;2,59;78,08;23,04;54,44;2,15;16,49
2010;RN;73;2.289;42.211,61;95,43;3.260,73;41.692,17;10,52;18,33;2,32;12,19;4,92;4,32;2,37;4,12;1,43;0,45;2,8;87,34;27,53;62,45;1,97;20,58
2010;RN;74;2.289;43.564,54;98,15;3.358,88;42.877,43;8,06;4,95;0,84;11,24;4,99;4,54;2,55;4,09;1,47;0,39;3,08;72,53;25,85;39,45;1,82;18,58
2010;RN;75;2.289;44.665,65;101,12;3.460,00;44.176,07;10,4;7,9;0,52;21,5;3,91;3,45;2,21;3,76;0,95;0,39;3,63;74,32;20,61;102,86;4,27;14,12
2010;RN;76;2.289;46.215,38;104,03;3.564,03;45.448,47;8,16;8,44;1,08;13,91;5,08;4,65;3,02;4,31;1,12;0,72;3,73;86,95;26,92;53,3;1,82;18,77
2010;RN;77;2.290;47.760,00;107,59;3.671,62;46.981,11;9,18;4,04;0,69;8,25;5,48;4,66;2,96;4,32;1,38;0,85;4,19;80,43;25,18;36,23;1,8;19,25
2010;RN;78;2.289;49.417,45;111,09;3.782,71;48.532,92;9,59;16,35;0,99;16,46;5,37;4,7;3,08;4,77;1,64;0,61;4,69;92,92;29,05;71,79;5,88;20,9
2010;RN;79;2.289;51.120,00;115,07;3.897,78;50.272,13;9,59;5,21;0,52;18,56;5,85;4,59;2,98;5,17;2,04;0,84;5,23;91,05;27,82;69,51;7,2;34,17
2010;RN;80;2.289;53.330,55;119,51;4.017,29;52.211,20;12,13;6,5;0,58;24,05;5,38;4,09;2,89;4,81;1,66;0,73;6,11;100,35;32,83;52,29;1,89;23,79
2010;RN;81;2.290;55.650,54;124,69;4.141,98;54.450,48;8,97;4,55;1,05;15,08;5,68;4,43;3,29;4,97;1,98;0,79;6,85;114,99;31,66;54,24;1,32;22,27
2010;RN;82;2.289;58.147,12;130,19;4.272,18;56.877,81;10,8;10,39;1,24;15,71;5,96;4,73;3,48;5,27;2,23;0,78;7,73;110,36;36,42;56,1;2,69;26,08
2010;RN;83;2.289;60.682,81;136,01;4.408,19;59.418,79;9,61;9,09;1,2;14,32;5,47;4,02;2,99;4,95;2,07;1,41;9,04;119,82;37,9;65,76;2,86;28,4
2010;RN;84;2.289;63.788,74;142,41;4.550,60;62.216,91;12,61;5,36;0,64;17;6,26;4,08;3,28;5,69;2,08;1,44;10,14;125,29;35,65;61,96;1,71;27,37
2010;RN;85;2.289;66.750,68;149,41;4.700,01;65.272,51;11,27;6,16;0,52;16,01;7,35;4,83;4,02;6,48;2,26;1,1;11,19;140,39;36,1;64,79;1,67;37,03
2010;RN;86;2.290;69.992,79;156,59;4.856,60;68.379,58;13,69;8,79;0,56;19,67;7,46;4,1;3,13;6,17;3,15;1,28;12,97;145,77;39,21;73,03;13,54;32,89
2010;RN;87;2.289;73.579,74;164,13;5.020,73;71.705,73;12,47;8,51;0,54;18,54;7,95;4,33;3,5;6,64;2,71;1,58;14,84;149,11;42,38;101,78;3,24;38,95
2010;RN;88;2.289;77.935,34;173,35;5.194,08;75.729,92;16,1;13,22;0,65;30,38;8,32;4,32;3,37;6,97;3;1,31;17,22;170,32;49;119,69;4,47;37,8
2010;RN;89;2.289;82.887,85;183,87;5.377,95;80.327,87;14,95;9,11;1,05;21,19;8,98;4,12;3,44;7,65;2,27;1,88;19,84;168,33;48,05;90,03;3,51;38,09
2010;RN;90;2.289;87.875,03;195,89;5.573,84;85.580,19;17,78;9,82;0,96;22,71;10,64;4,4;3,52;7,82;2,97;1,79;22,72;198,24;49,25;112,63;7,4;38,34
2010;RN;91;2.290;93.408,67;207,08;5.780,93;90.430,08;20,15;6,36;0,51;22,58;12,33;4,81;3,94;8,62;3,26;1,64;25,22;205,24;53,82;130,28;4,53;45,46
2010;RN;92;2.289;99.975,86;220,87;6.001,80;96.491,95;17,93;19,68;0,5;23,49;13,55;4,95;4,33;9,05;3,22;2,01;28,63;210,88;55,58;130,21;4,33;152,66
2010;RN;93;2.289;109.134,16;238,76;6.240,56;104.308,18;20,75;10,55;0,91;32,94;15,25;5,26;4,27;10,56;3,45;2,74;32,65;237,57;68,8;133,88;4,11;54,69
2010;RN;94;2.289;120.722,47;262,78;6.503,34;114.799,98;24,67;12,48;1,09;29,82;17,81;5,23;4,55;11,4;4,64;2,3;38,45;285,73;68,89;152,72;4,55;57,81
2010;RN;95;2.289;134.055,53;291,03;6.794,36;127.140,87;24,68;14,27;0,85;32,12;21,32;5,39;4,63;12,14;4,69;3,79;45,02;292,06;74,38;147,78;4,98;65,97
2010;RN;96;2.290;149.539,59;324,65;7.119,01;141.767,69;31,93;15,23;0,63;28,75;26;5,73;5,12;13,56;8,24;3,53;51,97;339,85;78,87;162,12;4,08;68,4
2010;RN;97;2.289;173.750,59;367,93;7.486,94;160.738,98;53,07;43,9;1,2;35,85;29,32;5,88;5;14,45;7,56;5,35;62,69;433,54;96,26;274,83;14,49;75,77
2010;RN;98;2.289;211.121,39;437,09;7.924,03;190.950,22;32,56;26,94;0,87;35,98;36,9;5,87;5,35;16,02;7,56;8,76;78,42;472,01;108,99;262,4;8,13;85,29
2010;RN;99;2.289;272.801,00;544,44;8.468,46;237.848,60;46,02;30,16;0,88;49,27;47,01;6,02;5,22;18,88;10,06;10,22;103,61;594,14;124,9;557,11;17,47;115,83
2010;RN;100;2.289;14.414.772,55;856,61;9.325,07;374.227,60;101,53;71,67;1,21;110,57;65,56;5,4;4,86;21,13;16,11;38,35;174,61;971,51;186,58;1.037,70;45,08;148,66
2010;RN;100.1;229;282.229,66;63,54;63,54;277.456,94;19,21;3,15;;3,48;5,45;0,54;0,5;1,82;0,86;1,19;12,68;67,21;13,32;38,75;2,36;13,7
2010;RN;100.2;229;290.995,17;65,76;129,3;287.157,77;5,81;0,46;0,16;4,88;5,57;0,6;0,52;1,97;1,35;0,71;13,19;65,37;13,57;37,41;0,84;14,82
2010;RN;100.3;229;301.689,63;68;197,29;296.923,37;5,99;1,92;0,22;6,59;6,13;0,53;0,46;1,97;1,35;1;13,62;70,98;15,69;58,38;1,33;11,75
2010;RN;100.4;229;311.267,86;70,15;267,45;306.352,97;14,67;2,8;0,07;7,41;6,33;0,6;0,56;2,27;1,77;1,27;13,85;80,36;18,12;80,09;1,9;17,14
2010;RN;100.5;229;322.968,75;72,6;340,05;317.038,67;8,08;5,64;0,23;7,04;6,27;0,6;0,49;2,04;2,38;0,99;14,53;91,44;17,11;79,84;3,98;16,53
2010;RN;100.6;229;339.473,42;75,73;415,77;330.679,57;8,45;1,34;;5,76;6,5;0,55;0,52;1,92;1,4;1,35;15,54;86;18,8;52,79;1,42;15,02
2010;RN;100.7;229;358.365,16;79,99;495,76;349.302,98;9,62;6,84;0,3;15,28;7;0,61;0,56;2,17;1,42;1,29;16,49;99,54;20,17;97,46;2,4;14,58
2010;RN;100.8;229;385.887,74;84,93;580,69;370.864,16;8,63;7,23;0,03;17,82;7,28;0,46;0,44;2,21;1,91;2,54;17,35;98,71;18,38;71,11;4,45;10,01
2010;RN;100.9;229;443.759,64;94,07;674,77;410.795,74;8,18;4,84;0,2;18,84;7,51;0,47;0,42;2,47;1,79;1,92;19,94;114,74;21,6;118,45;4,11;15,11
2010;RN;100.10;228;14.414.772,55;181,84;856,61;797.552,38;12,9;37,46;;23,48;7,51;0,43;0,4;2,28;1,87;26,08;37,42;197,18;29,82;403,44;22,29;20
2010;RO;1;1.431;;;;;1,61;1,26;0,47;9,57;;;;;;;;21,94;3,66;18,87;1,73;2,07
2010;RO;2;1.430;;;;;0,74;1,68;0,59;9,61;;;;;;;;14,73;5,4;22,06;0,34;2,85
2010;RO;3;1.430;;;;;0,65;2,92;0,42;6,32;;;;;;;;15,35;3,87;21,97;0,18;2,41
2010;RO;4;1.430;;;;;2,06;1,54;0,23;12,66;;;;;;;;12,44;3,93;18,61;0,14;1,34
2010;RO;5;1.430;;;;;0,18;1,02;0,18;4,68;;;;;;;;11,15;2,41;13,9;1,85;1,67
2010;RO;6;1.431;;;;;0,35;1,05;0,82;4,49;;;;;;;;13,31;4;18,46;1,43;1,5
2010;RO;7;1.430;;;;;0,5;0,92;0,74;6,7;;;;;;;;11,49;1,85;14,04;1,2;0,81
2010;RO;8;1.430;;;;;0,24;0,2;0;6,23;;;;;;;;17,18;2,71;18,32;1,3;1,54
2010;RO;9;1.430;1.641,60;0,93;0,93;652;0,15;0,7;0,24;6,2;0,01;0,02;0;0;0;;;15,01;2,94;18,01;1,79;2,31
2010;RO;10;1.430;4.902,26;4,88;5,81;3.413,85;0,57;2,7;0,39;9,76;0,13;0,27;0,01;0,05;0,01;;;39,53;7,67;19,55;1,57;3,77
2010;RO;11;1.430;6.120,00;8,22;14,04;5.749,34;0,84;2,44;1,32;6,59;0,18;0,27;0,02;0,03;;;;22,38;5,07;22,99;1,17;3,02
2010;RO;12;1.431;6.120,00;8,76;22,79;6.120,00;0,35;6,92;3,22;3,44;0,23;0,12;0;0,02;;;;22,99;9,16;42,52;5,45;2,37
2010;RO;13;1.430;6.607,38;8,94;31,73;6.250,72;0,59;6,25;2,13;3;0,17;0,2;0,02;0,03;0,01;;;28,59;8,21;27,27;1,89;3,3
2010;RO;14;1.430;8.056,00;10,49;42,22;7.332,30;0,6;1,33;0,23;9,01;0,2;0,38;0,03;0,08;0,02;0;;33,04;6,54;20,49;5,14;2,57
2010;RO;15;1.430;9.500,00;12,53;54,74;8.760,42;0,8;1;0,66;9,73;0,29;0,38;0,03;0,08;0,01;0,02;;32,11;6,4;16,72;1,41;4,07
2010;RO;16;1.430;10.511,66;14,23;68,97;9.951,19;0,7;1,74;0,51;8,97;0,32;0,4;0,02;0,12;0,02;0,01;;30,28;6,35;17,69;2,39;2,99
2010;RO;17;1.430;11.680,80;15,87;84,84;11.094,89;2,08;4,06;0,55;10,85;0,37;0,38;0,05;0,1;0,02;0,01;;28,85;7,36;19,67;6,9;3,59
2010;RO;18;1.431;12.160,00;17,14;101,98;11.974,65;0,41;2,96;1,13;12,51;0,22;0,25;0,02;0,07;0,02;;;28,05;7,8;29,62;1,51;3,38
2010;RO;19;1.430;13.080,05;17,96;119,93;12.558,26;1,02;11,34;1,16;10,61;0,41;0,41;0,03;0,1;0,02;0,02;;38,49;11,62;56,19;1,4;10,96
2010;RO;20;1.430;14.047,69;19,39;139,32;13.559,76;1,28;1,02;0,38;7,97;0,46;0,41;0,05;0,11;0,01;0,02;;32,56;7,35;22,9;1,5;2,71
2010;RO;21;1.430;14.553,12;20,52;159,85;14.352,50;0,58;0,5;0,76;5,22;0,25;0,31;0,04;0,05;0,01;0,01;;23,69;5,32;15,76;1,96;2,65
2010;RO;22;1.430;15.300,00;21,36;181,21;14.934,26;0,76;0,82;0,76;4,53;0,44;0,48;0,04;0,1;0,02;;;21,67;6,63;13,13;0,76;2,53
2010;RO;23;1.430;15.889,30;22,3;203,51;15.594,90;0,88;0,81;0,48;6,09;0,38;0,44;0,04;0,13;0,03;0,04;;29,35;6,98;21,97;1,5;3,66
2010;RO;24;1.431;16.500,00;23,18;226,68;16.196,18;0,88;2,2;0,15;7,49;0,46;0,48;0,05;0,14;0,01;0;;29,59;8,85;24,72;2,04;4,18
2010;RO;25;1.430;16.902,65;23,92;250,6;16.728,26;1,03;2,7;0,98;4,89;0,4;0,33;0,05;0,1;0,01;;;27,19;10,4;34,39;1;3,82
2010;RO;26;1.430;17.300,00;24,44;275,04;17.091,47;1,16;0,24;0,24;5,04;0,53;0,42;0,04;0,12;0,03;0,01;;27,85;7,1;18,32;0,93;3,2
2010;RO;27;1.430;17.672,93;25;300,04;17.480,87;1,1;0,59;1,03;4,65;0,37;0,33;0,04;0,11;0,02;;;25,65;7,06;25,55;0,81;3,88
2010;RO;28;1.430;17.950,00;25,5;325,54;17.831,94;0,8;0,28;0,48;4,16;0,37;0,4;0,05;0,12;0,01;0,02;;25,18;8,59;19,07;1,8;3,53
2010;RO;29;1.430;18.000,00;25,72;351,27;17.989,35;1,43;2,29;0,6;3,61;0,09;0,13;0,02;0,03;;0;0;20,12;6,24;32,48;0,6;2,85
2010;RO;30;1.431;18.120,00;25,78;377,05;18.016,24;0,41;1,2;0,68;1,93;0,19;0,25;0,03;0,06;0,01;0;0;16,66;5,38;27;1,33;2,25
2010;RO;31;1.430;18.455,00;26,14;403,19;18.280,35;1;4,31;0,74;4,87;0,52;0,42;0,03;0,09;0,01;0,11;0;28,9;10,52;27,14;1,6;3,89
2010;RO;32;1.430;18.885,90;26,68;429,87;18.659,10;2,41;1,5;0,39;7,75;0,62;0,52;0,05;0,18;0,01;0,03;0;26,78;8,22;22,99;0,42;3,48
2010;RO;33;1.430;19.228,53;27,3;457,17;19.087,46;0,86;1,12;0,37;4,37;0,5;0,55;0,07;0,18;0,01;0,01;0;26,03;9,59;20,41;1,15;5,4
2010;RO;34;1.430;19.646,28;27,8;484,97;19.440,29;1,2;1,1;0,14;6,41;0,6;0,65;0,07;0,25;0,02;0,01;0;32,07;10,01;21,74;1,47;5,67
2010;RO;35;1.430;20.000,00;28,35;513,32;19.824,73;1,34;0,93;0,08;4,73;0,67;0,72;0,07;0,18;0,02;0,03;0;24,68;8,9;17,66;1,21;3,99
2010;RO;36;1.431;20.300,00;28,79;542,11;20.120,55;1,2;1,01;0,71;4,96;0,43;0,55;0,08;0,19;0,01;0,01;0;28,38;8,7;25,4;2,25;3,29
2010;RO;37;1.430;20.525,32;29,21;571,32;20.428,74;0,77;1,01;0,71;4,32;0,3;0,44;0,06;0,15;0,03;0,02;0;36,65;9,36;22,58;1,11;3,64
2010;RO;38;1.430;20.905,75;29,62;600,95;20.716,23;1,14;1,46;0,49;5,23;0,41;0,64;0,08;0,19;0,03;0,01;0;28,71;12,99;31,79;1,19;6,87
2010;RO;39;1.430;21.178,65;30,09;631,03;21.041,48;1,2;1,2;0,34;4,3;0,34;0,49;0,05;0,13;0,02;0,03;0;31,93;10,15;27,08;0,83;6,18
2010;RO;40;1.430;21.466,18;30,5;661,53;21.326,81;1,13;0,44;0,35;5,62;0,41;0,69;0,1;0,2;0,03;0,06;0;36,18;9,45;23,18;1,76;3,86
2010;RO;41;1.430;21.600,00;30,82;692,35;21.552,20;0,73;1,07;0,31;3,54;0,16;0,45;0,04;0,09;0,04;0,02;0;27,66;10,57;27,85;0,94;3,84
2010;RO;42;1.431;21.680,00;30,93;723,28;21.612,15;0,35;1,23;0,4;2,62;0,13;0,36;0,03;0,07;0,04;0,03;0;27,2;9,7;27,42;1,11;3,19
2010;RO;43;1.430;21.900,11;31,15;754,43;21.785,47;1,18;0,95;0,86;5,11;0,38;0,66;0,07;0,2;0,02;0,03;0;35,3;13,28;29,7;1,11;5,47
2010;RO;44;1.430;22.027,76;31,44;785,87;21.982,98;0,77;1,39;1,13;3,72;0,22;0,33;0,05;0,1;0,02;0,02;0;36,5;11,56;35,11;1,25;6,39
2010;RO;45;1.430;22.200,00;31,64;817,5;22.123,09;0,74;1,93;0,67;5,9;0,26;0,39;0,05;0,17;0,04;0,01;0;34,11;13,78;38,17;0,96;6,16
2010;RO;46;1.430;22.305,00;31,81;849,32;22.248,10;0,81;3,76;0,6;10,58;0,19;0,35;0,06;0,13;0;0,04;0;33,85;14,43;38,95;1,18;5,99
2010;RO;47;1.430;22.400,00;31,97;881,29;22.357,45;0,75;2,24;0,77;5,43;0,2;0,29;0,04;0,18;0,01;0,02;0;42,09;18,87;42,66;1,64;8,05
2010;RO;48;1.431;22.425,00;32,06;913,35;22.404,81;0,34;1,48;1,37;3,23;0,04;0,14;0,02;0,02;;0,01;0;30,81;14,54;44,13;0,67;4,8
2010;RO;49;1.430;22.470,00;32,1;945,45;22.447,87;0,37;1,65;0,73;3,85;0,1;0,18;0,03;0,06;0,01;0,03;0;41,56;15,51;38,77;6,89;6,47
2010;RO;50;1.430;22.605,83;32,18;977,63;22.501,48;0,93;0,66;0,41;4,99;0,46;0,69;0,1;0,39;0,03;0,02;0;35;13,33;28,57;1,73;5,9
2010;RO;51;1.430;22.925,10;32,55;1.010,18;22.764,51;1,94;1,22;0,2;3,62;1,3;1,77;0,27;0,95;0,16;0,06;0,02;22,92;9,14;12;0,65;5,09
2010;RO;52;1.430;23.303,17;33,04;1.043,23;23.108,38;2,03;0,81;0,22;5,66;1,41;2,1;0,34;0,94;0,08;0,05;0,03;30,76;9,38;14,3;0,87;5,44
2010;RO;53;1.431;23.663,89;33,6;1.076,83;23.480,79;2,3;0,66;0,12;4,94;1,55;2,28;0,36;1,06;0,13;0,05;0,05;28,36;9,51;12,82;1,22;5,77
2010;RO;54;1.430;24.006,60;34,13;1.110,96;23.866,15;3,57;2,46;0,48;5,31;1,29;1,92;0,34;0,88;0,09;0,1;0,08;34,37;12,49;26,82;1,45;7,17
2010;RO;55;1.430;24.395,82;34,6;1.145,55;24.194,41;2,36;1,45;0,38;4,86;1,53;2,08;0,39;1,07;0,09;0,07;0,09;37,77;12,3;17,88;1,12;7,45
2010;RO;56;1.430;24.758,01;35,13;1.180,68;24.565,29;4,05;1,03;0,43;5,22;1,89;2,49;0,45;1,49;0,16;0,08;0,09;29,5;9,45;13,71;2,46;6,93
2010;RO;57;1.430;25.155,47;35,7;1.216,38;24.965,92;3,56;0,09;0,27;6,2;1,87;2,59;0,44;1,57;0,21;0,06;0,11;34,67;11,19;11,54;1,39;7,23
2010;RO;58;1.430;25.511,11;36,22;1.252,60;25.329,52;2,14;2,05;0,31;5,32;1,9;2,82;0,4;1,42;0,27;0,02;0,13;29,94;10,85;11,56;1,27;6,51
2010;RO;59;1.431;25.959,28;36,82;1.289,43;25.731,23;2,54;4,15;0,33;4,47;2,03;2,69;0,53;1,64;0,25;0,14;0,15;28,65;10,47;18,4;1,77;6,92
2010;RO;60;1.430;26.404,59;37,44;1.326,87;26.183,51;2,59;0,36;0,49;5,1;1,93;2,7;0,54;1,6;0,25;0,13;0,18;30,69;11,57;15,05;1,09;7,98
2010;RO;61;1.430;26.913,04;38,12;1.364,98;26.654,51;2,55;0,92;0,35;6,32;2,05;2,87;0,62;1,64;0,25;0,03;0,2;32,18;11,21;14,04;0,97;7,21
2010;RO;62;1.430;27.450,00;38,87;1.403,85;27.180,66;2,65;1,48;0,24;5,37;1,98;2,73;0,62;1,46;0,25;0,11;0,24;31,23;10,94;17,04;0,82;7,93
2010;RO;63;1.430;27.994,69;39,63;1.443,49;27.714,80;2,68;1,31;0,39;7,32;2,1;3,09;0,69;1,58;0,26;0,1;0,27;35,98;12,63;20,29;1,43;8,07
2010;RO;64;1.430;28.557,54;40,43;1.483,91;28.272,57;2,64;1,56;0,32;5,46;2,08;2,98;0,79;1,65;0,3;0,07;0,3;35,96;13,8;17,99;3,56;9,7
2010;RO;65;1.431;29.116,65;41,25;1.525,16;28.823,72;4,53;1,08;0,16;5,7;2,18;2,98;0,67;1,77;0,4;0,19;0,34;30,96;13,53;18,13;1,81;7,94
2010;RO;66;1.430;29.732,76;42,07;1.567,23;29.421,58;2,74;0,64;0,4;7,52;2,43;3,36;0,79;2,2;0,58;0,11;0,34;38,54;12,09;13,63;0,7;9,98
2010;RO;67;1.430;30.287,21;42,92;1.610,15;30.012,83;3,21;2,64;0,45;7,32;2,18;3,15;0,75;1,98;0,53;0,31;0,4;46,05;15,03;27,33;3,72;10,92
2010;RO;68;1.430;31.023,69;43,83;1.653,99;30.651,94;2,89;0,68;0,27;7,7;2,39;3,26;0,82;2,04;0,45;0,17;0,45;41,61;12,39;18,6;1,2;7,62
2010;RO;69;1.430;31.833,33;44,94;1.698,93;31.428,16;3,14;2,7;0,37;8,02;2,37;3,36;0,94;1,93;0,53;0,14;0,51;41,03;15,27;24,36;2,67;9,83
2010;RO;70;1.430;32.735,89;46,14;1.745,07;32.268,96;2,92;1,58;0,19;9,98;2,17;3,12;1,01;2,11;0,57;0,21;0,58;43,35;16,23;26,17;2,27;54,66
2010;RO;71;1.431;33.630,00;47,5;1.792,57;33.190,29;3,33;0,69;0,33;9,39;2,47;3,29;0,99;2,03;0,49;0,25;0,65;35,94;13,76;24,02;1,63;10,2
2010;RO;72;1.430;34.466,74;48,71;1.841,28;34.061,37;6,01;0,63;0,31;11,56;2,9;3,5;1;2,44;0,56;0,12;0,69;31,73;14,67;19,55;1,24;8,91
2010;RO;73;1.430;35.280,93;49,84;1.891,12;34.855,45;33,44;3,21;0,3;10,75;2,87;3,54;0,98;2,24;0,74;0,18;0,79;40,42;15,94;45,09;1,92;11,47
2010;RO;74;1.430;36.200,00;51,15;1.942,27;35.771,03;3,16;1,63;0,23;9,11;2,44;3,14;1,06;2,21;0,6;0,41;0,94;43,55;18,68;30,12;1,46;12,43
2010;RO;75;1.430;37.242,54;52,49;1.994,76;36.708,19;3,68;4,24;0,83;8,87;2,92;3,51;1,11;2,77;0,74;0,34;1;45,53;16,74;35,88;1,78;11,19
2010;RO;76;1.430;38.292,84;54,03;2.048,79;37.780,51;3,58;3,55;0,39;10,03;3,35;3,81;1,22;3,03;0,71;0,25;1,09;48,74;17,95;21,49;2,18;12,15
2010;RO;77;1.431;39.349,67;55,51;2.104,30;38.791,70;7,1;1,72;0,62;10,21;3,28;3,74;1,34;3,03;0,75;0,3;1,23;54,32;19,48;27,36;10,44;11,08
2010;RO;78;1.430;40.461,73;57,05;2.161,35;39.897,30;6,36;2,27;0,89;10,47;3,56;3,66;1,54;3,64;0,82;0,22;1,32;45,7;18,39;22,57;1,88;14,05
2010;RO;79;1.430;41.785,14;58,79;2.220,14;41.109,36;4,25;1,43;0,62;11,31;3,56;3,73;1,54;3,29;0,86;0,41;1,5;47,08;17,58;26,44;1,75;10,38
2010;RO;80;1.430;43.114,16;60,66;2.280,80;42.418,74;3,74;2,64;1,46;9,46;3,21;3,57;1,47;3,2;0,74;0,61;1,75;51,05;22,51;29,33;1,73;11,56
2010;RO;81;1.430;44.582,64;62,7;2.343,50;43.848,02;4,26;4,21;0,48;9,92;3,33;3,57;1,67;3,27;0,62;0,27;1,99;45,14;20,02;23,31;1,34;14,47
2010;RO;82;1.430;46.201,31;64,87;2.408,37;45.362,51;5,25;2,43;0,65;10,35;3,82;3,71;1,59;4,12;1,11;0,35;2,1;57,14;21,25;27,74;2,97;14,11
2010;RO;83;1.431;47.902,92;67,31;2.475,68;47.033,94;4,89;1,69;0,84;15,5;3,69;3,8;1,89;4,2;1,11;0,33;2,42;60,38;22,9;34,96;0,78;17,81
2010;RO;84;1.430;49.582,19;69,61;2.545,28;48.677,44;4,66;2,82;0,36;8,89;3,26;3,64;1,71;3,8;0,9;0,61;2,87;52,91;23,64;28,48;2,1;20,32
2010;RO;85;1.430;51.791,43;72,36;2.617,65;50.602,13;5,17;5,37;0,13;9,67;3,87;3,78;2,15;4,3;1,07;0,5;3,13;70,55;22,79;31,19;2,08;15,6
2010;RO;86;1.430;54.130,57;75,75;2.693,39;52.968,69;5,34;3,55;0,53;15,98;3,92;3,88;2,31;4,45;1,35;0,83;3,58;60,3;24,04;38,82;1,93;14,8
2010;RO;87;1.430;56.654,24;79,21;2.772,60;55.388,37;5,45;5,71;0,16;13,02;4,19;3,77;2,01;4,43;1,24;0,59;4,23;71,53;29,41;38,92;3,12;23,35
2010;RO;88;1.430;59.366,35;82,84;2.855,43;57.928,93;8,71;2,04;0,39;10,36;4,36;3,82;2,15;5,24;1,59;0,66;4,67;69,1;24,86;38,6;1,83;20,98
2010;RO;89;1.431;62.528,09;87,16;2.942,59;60.908,34;7,14;3,71;0,7;18,13;3,97;3,47;2,14;4,4;1,16;1,7;5,71;75,29;31,45;57,64;2,29;21,37
2010;RO;90;1.430;66.205,01;91,87;3.034,47;64.246,82;5,89;3,09;1,55;14,43;4,39;3,69;2,4;5,1;1,59;1,08;6,46;83,5;30,68;41,08;2,92;21,47
2010;RO;91;1.430;70.684,21;97,92;3.132,39;68.475,16;6,87;3,44;1,2;13,43;4,94;3,89;2,54;5,66;1,58;1,46;7,68;85,68;28,97;50,84;1,65;27,04
2010;RO;92;1.430;75.808,89;104,57;3.236,96;73.125,97;7,2;3,96;0,21;18,21;4,99;3,84;2,64;5,76;1,66;1,26;9,29;92,68;32,68;91,46;1,93;32,05
2010;RO;93;1.430;81.945,18;112,82;3.349,78;78.895,82;8,32;9;0,1;15,17;5,98;4,06;3,02;6,89;1,79;0,98;11,08;84,43;36,51;64,89;2,47;29,55
2010;RO;94;1.430;89.187,60;122,15;3.471,92;85.416,90;10,09;9,65;1,24;23,33;6,75;4,15;3,07;7,43;1,77;1,05;13,4;104,32;37,87;55,25;2,17;28,2
2010;RO;95;1.431;98.364,99;133,88;3.605,81;93.560,19;8,97;2,23;0,2;15,96;7,44;4,02;3,37;7,59;2,08;2,56;15,97;175,98;35,07;53,51;2,31;30,67
2010;RO;96;1.430;112.337,70;149,99;3.755,80;104.886,65;12,71;4,48;0,56;25,39;8,63;4,28;3,48;8,19;2,6;1,96;19,92;137,12;49,57;95,59;8,27;43,34
2010;RO;97;1.430;133.843,13;175,26;3.931,06;122.559,46;12,65;8,9;0,58;30,46;11,88;4,43;3,86;9,2;3,87;2,77;25,4;170,71;47,19;100,19;5,34;45,96
2010;RO;98;1.430;162.580,00;210,05;4.141,11;146.888,76;14,33;15,61;0,1;27,28;15,32;4,7;4,03;10,19;5,25;4,03;33,29;181,53;62,64;137,4;10,34;59,37
2010;RO;99;1.430;218.269,62;268,84;4.409,94;187.997,64;22,59;12;0,63;62,32;20,68;4,43;3,96;10,82;5,85;5,04;47,65;306,49;80,25;211,81;11,55;85,97
2010;RO;100;1.430;3.842.536,83;482,9;4.892,84;337.691,17;34,56;76,62;1,51;140,49;31,81;4,31;3,92;13,18;9,62;24;96,66;606,26;151,05;577,44;28,92;139,85
2010;RO;100.1;143;228.510,96;31,95;31,95;223.400,27;2;1,63;0,3;6,04;2,49;0,4;0,37;1,23;0,88;0,34;5,99;30,88;10,12;23,22;1,35;12,23
2010;RO;100.2;143;238.160,38;33,31;65,25;232.906,23;2,49;2,07;;7,62;2,76;0,46;0,42;1,41;0,63;0,68;6,19;36,22;9,89;23,14;1,1;8,39
